,Date,HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HTR,FTR,WHH,WHD,WHA,diff_shots,diff_on_target
6455,2010-01-27,3,41,13.0,13.0,7.0,8.0,5.0,6.0,2,H,1.91,3.2,3.5,0.0,-1.0
6457,2010-01-27,16,35,11.0,5.0,7.0,3.0,3.0,8.0,2,H,1.57,3.5,5.0,6.0,4.0
6506,2010-02-27,12,24,23.0,8.0,13.0,6.0,3.0,2.0,1,A,1.44,4.2,7.5,15.0,7.0
6507,2010-02-27,34,0,4.0,17.0,3.0,11.0,3.0,6.0,1,A,5.5,3.4,1.7,-13.0,-8.0
6505,2010-02-27,9,29,14.0,13.0,8.0,5.0,4.0,3.0,1,A,2.05,3.4,3.5,1.0,3.0
6504,2010-02-27,5,42,16.0,6.0,9.0,4.0,7.0,11.0,2,H,1.95,3.3,4.0,10.0,5.0
6503,2010-02-27,2,41,10.0,11.0,5.0,2.0,2.0,7.0,2,H,1.91,3.3,4.2,-1.0,3.0
1026,2011-02-27,40,23,17.0,12.0,11.0,8.0,6.0,8.0,2,H,3.4,3.1,2.25,5.0,3.0
1025,2011-02-27,24,17,14.0,11.0,4.0,5.0,10.0,1.0,2,D,1.57,3.6,6.5,3.0,-1.0
2911,2016-02-27,22,28,13.0,9.0,3.0,1.0,3.0,4.0,1,H,1.5,4.2,6.5,4.0,2.0
2912,2016-02-27,33,12,7.0,16.0,2.0,4.0,7.0,8.0,2,A,2.75,3.2,2.62,-9.0,-2.0
2913,2016-02-27,34,1,11.0,5.0,3.0,1.0,11.0,0.0,1,H,1.67,3.4,6.0,6.0,2.0
2915,2016-02-27,39,14,11.0,15.0,5.0,2.0,3.0,6.0,2,H,2.6,3.0,2.9,-4.0,3.0
2916,2016-02-27,40,35,9.0,13.0,3.0,4.0,5.0,6.0,2,H,1.83,3.6,4.2,-4.0,-1.0
2914,2016-02-27,38,6,14.0,11.0,1.0,3.0,4.0,5.0,1,D,2.38,3.25,3.0,3.0,-2.0
3288,2017-02-27,22,23,13.0,17.0,7.0,7.0,5.0,12.0,2,H,5.5,3.8,1.67,-4.0,0.0
4067,2019-02-27,23,38,19.0,5.0,10.0,3.0,6.0,4.0,2,H,1.27,5.5,12.0,14.0,7.0
4068,2019-02-27,24,40,20.0,2.0,7.0,1.0,12.0,2.0,1,H,1.14,8.0,19.0,18.0,6.0
4069,2019-02-27,33,17,14.0,14.0,4.0,4.0,7.0,4.0,2,H,1.91,3.5,4.2,0.0,0.0
4064,2019-02-27,0,6,16.0,13.0,6.0,5.0,9.0,4.0,2,H,1.42,4.75,7.5,3.0,1.0
4065,2019-02-27,12,37,11.0,9.0,1.0,0.0,2.0,2.0,1,H,2.25,3.4,3.2,2.0,1.0
4066,2019-02-27,14,25,17.0,13.0,2.0,4.0,5.0,6.0,0,A,3.1,3.4,2.3,4.0,-2.0
5132,2006-03-27,37,39,11.0,13.0,8.0,8.0,6.0,5.0,0,H,1.4,3.6,7.5,-2.0,0.0
6546,2010-03-27,5,25,14.0,13.0,10.0,8.0,11.0,6.0,0,A,8.0,4.5,1.4,1.0,2.0
6551,2010-03-27,42,16,9.0,22.0,2.0,13.0,3.0,7.0,1,D,3.8,3.3,2.0,-13.0,-11.0
6550,2010-03-27,40,34,17.0,12.0,7.0,7.0,6.0,7.0,1,A,2.1,3.2,3.6,5.0,0.0
6545,2010-03-27,2,0,7.0,13.0,3.0,8.0,3.0,6.0,1,D,6.5,3.8,1.53,-6.0,-5.0
6548,2010-03-27,19,17,7.0,12.0,4.0,9.0,6.0,8.0,2,H,2.5,3.2,2.88,-5.0,-5.0
6549,2010-03-27,37,29,16.0,8.0,8.0,3.0,11.0,2.0,2,H,1.2,6.0,15.0,8.0,5.0
6547,2010-03-27,12,1,13.0,7.0,11.0,5.0,8.0,6.0,2,H,1.36,4.6,8.5,6.0,6.0
736,2002-04-27,26,12,10.0,14.0,2.0,8.0,4.0,6.0,0,A,2.6,3.1,2.4,-4.0,-6.0
735,2002-04-27,20,25,12.0,16.0,4.0,8.0,5.0,5.0,0,A,6.0,3.75,1.444,-4.0,-4.0
732,2002-04-27,1,33,8.0,7.0,5.0,3.0,7.0,1.0,2,H,1.833,3.2,3.75,1.0,2.0
733,2002-04-27,15,21,9.0,10.0,1.0,4.0,5.0,6.0,0,A,3.4,3.25,1.909,-1.0,-3.0
737,2002-04-27,37,23,11.0,11.0,5.0,7.0,3.0,8.0,2,H,4.333,3.2,1.727,0.0,-2.0
734,2002-04-27,17,22,9.0,4.0,2.0,2.0,7.0,2.0,1,D,1.533,3.4,5.5,5.0,0.0
5837,2008-04-27,29,3,15.0,12.0,6.0,9.0,8.0,7.0,1,A,2.1,3.2,3.0,3.0,-3.0
5836,2008-04-27,16,1,13.0,6.0,7.0,3.0,9.0,6.0,1,D,2.1,3.2,3.0,7.0,4.0
6197,2009-04-27,27,29,13.0,15.0,8.0,7.0,7.0,10.0,1,D,2.0,3.5,3.6,-2.0,1.0
1090,2011-04-27,17,5,18.0,14.0,7.0,6.0,10.0,7.0,2,H,1.83,3.5,4.33,4.0,1.0
1852,2013-04-27,33,39,16.0,11.0,4.0,9.0,7.0,6.0,0,A,1.91,3.1,4.5,5.0,-5.0
1851,2013-04-27,27,23,5.0,11.0,1.0,10.0,5.0,7.0,0,A,3.0,3.0,2.5,-6.0,-9.0
1850,2013-04-27,24,40,16.0,9.0,10.0,6.0,9.0,4.0,2,H,1.29,5.0,12.0,7.0,4.0
1853,2013-04-27,34,28,12.0,5.0,4.0,0.0,5.0,3.0,1,H,2.15,3.1,3.6,7.0,4.0
1854,2013-04-27,41,37,6.0,14.0,4.0,7.0,3.0,3.0,1,D,3.5,3.3,2.1,-8.0,-3.0
1849,2013-04-27,16,17,17.0,6.0,10.0,2.0,7.0,2.0,2,H,1.53,3.75,7.0,11.0,8.0
2245,2014-04-27,14,24,3.0,16.0,2.0,6.0,4.0,8.0,0,A,8.0,4.0,1.44,-13.0,-4.0
2246,2014-04-27,23,12,26.0,11.0,8.0,4.0,14.0,3.0,0,A,1.7,3.6,5.0,15.0,4.0
2247,2014-04-27,35,10,21.0,6.0,7.0,1.0,11.0,5.0,2,H,1.91,3.3,4.2,15.0,6.0
3364,2017-04-27,24,25,19.0,3.0,6.0,1.0,7.0,4.0,1,D,1.85,3.75,4.0,16.0,5.0
4814,2003-04-27,37,25,6.0,20.0,3.0,15.0,5.0,8.0,1,A,5.5,3.4,1.53,-14.0,-12.0
4146,2019-04-27,37,40,14.0,16.0,4.0,7.0,2.0,7.0,1,A,1.42,5.0,7.0,-2.0,-3.0
4145,2019-04-27,33,6,22.0,9.0,7.0,5.0,9.0,3.0,0,D,1.85,3.7,4.2,13.0,2.0
4144,2019-04-27,17,10,8.0,13.0,2.0,8.0,10.0,3.0,1,H,2.3,3.6,3.0,-5.0,-6.0
4143,2019-04-27,14,16,8.0,22.0,0.0,3.0,5.0,10.0,1,D,2.55,3.3,2.8,-14.0,-3.0
4142,2019-04-27,8,27,9.0,9.0,2.0,1.0,7.0,4.0,0,D,2.25,3.1,3.5,0.0,1.0
4147,2019-04-27,38,42,10.0,11.0,1.0,4.0,4.0,5.0,0,A,2.6,3.2,2.8,-1.0,-3.0
28,2000-08-27,1,12,12.0,11.0,9.0,7.0,7.0,10.0,1,D,3.2,3.2,2.0,1.0,2.0
405,2001-08-27,5,23,11.0,18.0,4.0,7.0,4.0,6.0,2,H,5.5,3.3,1.57,-7.0,-3.0
4859,2005-08-27,41,35,11.0,9.0,5.0,7.0,0.0,6.0,2,H,1.95,3.25,3.3,2.0,-2.0
4858,2005-08-27,40,5,13.0,10.0,6.0,6.0,7.0,7.0,1,A,2.4,3.1,2.6,3.0,0.0
4857,2005-08-27,39,2,15.0,8.0,8.0,7.0,3.0,2.0,0,A,2.3,3.1,2.75,7.0,1.0
4856,2005-08-27,37,12,11.0,13.0,6.0,7.0,2.0,5.0,0,A,4.0,3.1,1.8,-2.0,-1.0
4855,2005-08-27,24,29,16.0,7.0,9.0,2.0,12.0,3.0,1,H,1.6,3.3,5.0,9.0,7.0
4854,2005-08-27,17,16,9.0,6.0,4.0,2.0,6.0,2.0,1,H,2.5,3.1,2.5,3.0,2.0
4853,2005-08-27,1,3,10.0,9.0,3.0,2.0,4.0,11.0,2,H,1.9,3.2,3.5,1.0,1.0
5232,2006-08-27,3,12,12.0,14.0,3.0,8.0,7.0,3.0,1,A,5.5,3.5,1.53,-2.0,-5.0
5231,2006-08-27,1,27,9.0,8.0,7.0,5.0,2.0,3.0,2,H,2.2,3.1,2.87,1.0,2.0
1151,2011-08-27,1,42,15.0,3.0,5.0,2.0,11.0,8.0,1,D,2.1,3.2,3.6,12.0,3.0
1152,2011-08-27,3,16,14.0,9.0,6.0,4.0,5.0,4.0,1,A,3.0,3.2,2.4,5.0,2.0
1153,2011-08-27,12,28,16.0,9.0,8.0,6.0,8.0,6.0,2,H,1.22,6.0,13.0,7.0,2.0
1154,2011-08-27,23,5,17.0,7.0,9.0,4.0,12.0,6.0,2,H,1.44,4.0,8.0,10.0,5.0
1155,2011-08-27,36,35,15.0,12.0,6.0,8.0,7.0,4.0,1,D,2.5,3.1,2.9,3.0,-2.0
1156,2011-08-27,41,30,13.0,19.0,10.0,9.0,8.0,7.0,2,H,2.4,3.2,3.0,-6.0,1.0
3058,2016-08-27,38,0,14.0,10.0,6.0,7.0,3.0,2.0,0,A,4.6,3.75,1.73,4.0,-1.0
3055,2016-08-27,22,36,13.0,9.0,6.0,3.0,4.0,6.0,2,H,1.73,3.6,5.0,4.0,3.0
3054,2016-08-27,19,25,8.0,29.0,2.0,9.0,1.0,6.0,1,A,7.0,4.0,1.5,-21.0,-7.0
3056,2016-08-27,33,35,16.0,5.0,7.0,2.0,5.0,5.0,1,D,1.62,3.6,6.0,11.0,5.0
3051,2016-08-27,12,9,22.0,6.0,10.0,0.0,9.0,5.0,2,H,1.29,5.0,12.0,16.0,10.0
3057,2016-08-27,37,23,11.0,13.0,4.0,3.0,5.0,5.0,0,D,2.38,3.4,2.9,-2.0,1.0
3053,2016-08-27,16,34,21.0,8.0,9.0,1.0,9.0,2.0,1,H,1.75,3.6,4.75,13.0,8.0
3052,2016-08-27,14,6,24.0,10.0,5.0,3.0,10.0,4.0,0,D,2.38,3.2,3.1,14.0,2.0
4480,2002-08-27,11,37,10.0,7.0,5.0,1.0,6.0,9.0,0,A,2.5,3.1,2.5,3.0,4.0
4479,2002-08-27,0,39,10.0,8.0,8.0,6.0,1.0,1.0,2,H,1.16,5.5,12.0,2.0,2.0
3439,2017-08-27,37,9,28.0,13.0,5.0,3.0,10.0,7.0,1,D,1.25,5.5,13.0,15.0,2.0
3440,2017-08-27,39,34,10.0,16.0,2.0,2.0,10.0,4.0,1,D,2.4,3.0,3.2,-6.0,0.0
3437,2017-08-27,12,16,18.0,7.0,7.0,0.0,6.0,3.0,2,H,1.44,4.2,8.0,11.0,7.0
3438,2017-08-27,23,0,18.0,8.0,10.0,0.0,4.0,3.0,2,H,2.2,3.25,3.4,10.0,10.0
3820,2018-08-27,25,37,23.0,9.0,5.0,5.0,5.0,2.0,1,A,2.5,3.4,2.7,14.0,0.0
5909,2008-09-27,1,35,12.0,9.0,8.0,3.0,5.0,5.0,2,H,1.57,3.6,6.5,3.0,5.0
5910,2008-09-27,16,23,4.0,11.0,2.0,6.0,7.0,4.0,1,A,3.6,3.25,2.1,-7.0,-4.0
5908,2008-09-27,0,19,18.0,7.0,9.0,5.0,15.0,4.0,1,A,1.2,5.75,17.0,11.0,4.0
5912,2008-09-27,25,5,31.0,10.0,24.0,5.0,16.0,4.0,1,H,1.2,6.0,15.0,21.0,19.0
5915,2008-09-27,34,12,5.0,14.0,2.0,9.0,5.0,5.0,0,A,9.5,4.5,1.36,-9.0,-7.0
5914,2008-09-27,27,3,4.0,9.0,2.0,8.0,5.0,5.0,0,A,2.5,3.3,2.8,-5.0,-6.0
5913,2008-09-27,26,39,22.0,14.0,13.0,9.0,11.0,8.0,1,A,1.8,3.4,4.6,8.0,4.0
5911,2008-09-27,17,40,18.0,16.0,6.0,10.0,2.0,4.0,0,A,2.25,3.25,3.25,2.0,-4.0
6302,2009-09-27,35,42,10.0,15.0,8.0,11.0,7.0,8.0,2,H,1.7,3.6,5.0,-5.0,-3.0
2326,2014-09-27,23,16,24.0,11.0,8.0,5.0,8.0,2.0,1,D,1.91,3.4,4.0,13.0,3.0
2328,2014-09-27,33,30,19.0,10.0,9.0,2.0,6.0,3.0,1,H,1.44,4.0,8.0,9.0,7.0
2327,2014-09-27,25,40,8.0,13.0,3.0,4.0,7.0,10.0,2,H,1.4,4.5,8.0,-5.0,-1.0
2325,2014-09-27,19,24,10.0,20.0,5.0,6.0,3.0,8.0,1,A,6.5,3.6,1.57,-10.0,-1.0
2324,2014-09-27,14,22,16.0,7.0,6.0,1.0,6.0,6.0,1,H,2.7,3.1,2.7,9.0,5.0
2323,2014-09-27,12,1,17.0,7.0,8.0,1.0,9.0,2.0,2,H,1.25,5.5,12.0,10.0,7.0
2322,2014-09-27,0,37,16.0,6.0,6.0,4.0,15.0,5.0,1,D,1.8,3.5,4.5,10.0,2.0
2329,2014-09-27,35,36,15.0,7.0,3.0,1.0,10.0,1.0,1,D,2.7,3.1,2.7,8.0,2.0
2719,2015-09-27,38,14,15.0,16.0,2.0,3.0,6.0,4.0,1,A,2.5,3.1,3.0,-1.0,-1.0
473,2001-10-27,11,23,14.0,5.0,4.0,4.0,13.0,1.0,0,A,3.75,3.4,1.8,9.0,0.0
475,2001-10-27,25,21,18.0,12.0,6.0,6.0,6.0,2.0,1,D,1.8,3.1,4.0,6.0,0.0
476,2001-10-27,35,0,10.0,14.0,6.0,5.0,7.0,6.0,0,D,3.5,3.2,1.91,-4.0,1.0
472,2001-10-27,1,5,10.0,9.0,7.0,5.0,6.0,2.0,2,H,1.57,3.4,5.5,1.0,2.0
474,2001-10-27,17,33,19.0,11.0,5.0,5.0,6.0,4.0,2,H,1.67,3.25,4.5,8.0,0.0
1593,2012-10-27,24,36,10.0,9.0,5.0,5.0,3.0,0.0,1,H,1.22,6.0,10.0,1.0,0.0
1594,2012-10-27,31,17,15.0,16.0,9.0,8.0,6.0,8.0,2,D,2.7,3.2,2.5,-1.0,1.0
1595,2012-10-27,34,35,11.0,6.0,6.0,3.0,7.0,3.0,1,D,1.91,3.3,3.9,5.0,3.0
1596,2012-10-27,41,40,17.0,15.0,13.0,11.0,6.0,6.0,2,H,2.25,3.2,3.1,2.0,2.0
1592,2012-10-27,1,28,7.0,14.0,5.0,6.0,3.0,8.0,2,D,1.91,3.2,4.0,-7.0,-1.0
1591,2012-10-27,0,30,21.0,4.0,11.0,3.0,5.0,2.0,1,H,1.33,4.5,9.0,17.0,8.0
1979,2013-10-27,35,27,8.0,16.0,4.0,4.0,5.0,3.0,2,H,2.9,3.0,2.62,-8.0,0.0
1980,2013-10-27,36,40,10.0,15.0,5.0,4.0,9.0,6.0,1,D,1.75,3.4,5.0,-5.0,1.0
1981,2013-10-27,37,19,15.0,10.0,6.0,4.0,6.0,4.0,1,H,1.44,4.0,8.0,5.0,2.0
1978,2013-10-27,12,24,12.0,15.0,4.0,6.0,3.0,6.0,2,H,2.4,3.0,3.2,-3.0,-2.0
2361,2014-10-27,30,1,11.0,15.0,4.0,6.0,2.0,4.0,2,H,2.3,3.1,3.1,-4.0,-2.0
4565,2002-10-27,40,16,16.0,10.0,9.0,5.0,5.0,3.0,1,A,2.1,3.2,3.0,6.0,4.0
4564,2002-10-27,33,17,13.0,5.0,8.0,4.0,3.0,5.0,1,H,2.3,3.1,2.75,8.0,4.0
3881,2018-10-27,8,42,2.0,25.0,1.0,7.0,1.0,10.0,1,H,3.2,3.0,2.4,-23.0,-6.0
3882,2018-10-27,17,6,11.0,12.0,1.0,5.0,5.0,5.0,0,A,2.75,3.7,2.4,-1.0,-4.0
3886,2018-10-27,38,18,12.0,13.0,6.0,7.0,3.0,3.0,2,H,1.75,3.6,5.0,-1.0,-1.0
3883,2018-10-27,22,40,21.0,11.0,7.0,3.0,8.0,0.0,0,D,2.15,3.4,3.5,10.0,4.0
3884,2018-10-27,23,10,19.0,2.0,7.0,1.0,8.0,0.0,2,H,1.08,11.0,29.0,17.0,6.0
3885,2018-10-27,33,27,22.0,6.0,4.0,0.0,7.0,2.0,1,D,2.15,3.25,3.6,16.0,4.0
4270,2019-10-27,28,25,10.0,21.0,3.0,11.0,1.0,10.0,0,A,4.33,3.9,1.78,-11.0,-8.0
4268,2019-10-27,0,14,15.0,10.0,6.0,4.0,12.0,5.0,2,D,1.47,4.6,6.5,5.0,2.0
4269,2019-10-27,23,37,21.0,11.0,13.0,4.0,8.0,3.0,0,H,1.52,4.4,6.0,10.0,9.0
4267,2019-10-27,27,42,13.0,13.0,2.0,5.0,3.0,6.0,2,D,3.0,3.1,2.55,0.0,-3.0
4960,2005-11-27,40,25,10.0,16.0,3.0,10.0,4.0,5.0,2,A,4.5,3.3,1.66,-6.0,-7.0
4959,2005-11-27,26,39,13.0,9.0,8.0,6.0,6.0,5.0,1,D,1.66,3.3,4.5,4.0,2.0
4957,2005-11-27,16,27,14.0,16.0,9.0,10.0,12.0,8.0,1,H,2.62,3.1,2.37,-2.0,-1.0
4958,2005-11-27,17,5,10.0,5.0,7.0,3.0,3.0,6.0,2,H,2.4,3.1,2.6,5.0,4.0
892,2010-11-27,1,0,6.0,17.0,4.0,10.0,3.0,8.0,0,A,3.5,3.3,2.1,-11.0,-6.0
895,2010-11-27,17,2,11.0,7.0,7.0,3.0,7.0,4.0,0,D,2.1,3.1,3.8,4.0,4.0
897,2010-11-27,34,24,16.0,9.0,9.0,4.0,6.0,2.0,1,D,3.75,3.1,2.1,7.0,5.0
896,2010-11-27,25,3,15.0,3.0,11.0,2.0,5.0,2.0,2,H,1.3,5.0,11.0,12.0,9.0
894,2010-11-27,16,39,12.0,7.0,4.0,3.0,2.0,2.0,0,A,1.62,3.6,6.0,5.0,1.0
899,2010-11-27,42,35,14.0,15.0,8.0,9.0,11.0,5.0,1,H,2.5,3.1,2.9,-1.0,-1.0
898,2010-11-27,40,41,15.0,10.0,9.0,10.0,7.0,2.0,2,H,2.1,3.3,3.5,5.0,-1.0
893,2010-11-27,5,4,24.0,16.0,14.0,10.0,4.0,4.0,0,D,1.62,3.6,6.0,8.0,4.0
1259,2011-11-27,23,24,17.0,7.0,9.0,3.0,8.0,5.0,1,D,2.8,3.4,2.45,10.0,6.0
1260,2011-11-27,36,1,6.0,9.0,2.0,4.0,4.0,6.0,1,D,2.25,3.3,3.2,-3.0,-2.0
1641,2012-11-27,1,31,15.0,11.0,7.0,6.0,8.0,3.0,1,H,2.0,3.2,4.0,4.0,1.0
1642,2012-11-27,35,30,13.0,13.0,8.0,9.0,5.0,8.0,1,D,2.25,3.2,3.2,0.0,-1.0
3159,2016-11-27,33,16,17.0,13.0,7.0,1.0,5.0,2.0,2,H,2.2,3.2,3.6,4.0,6.0
3158,2016-11-27,25,40,17.0,6.0,8.0,2.0,8.0,4.0,1,D,1.5,4.33,7.0,11.0,6.0
3160,2016-11-27,38,34,11.0,14.0,2.0,1.0,3.0,3.0,0,A,2.4,3.2,3.2,-3.0,1.0
3157,2016-11-27,0,6,16.0,9.0,3.0,3.0,3.0,10.0,1,H,1.4,4.8,8.5,7.0,0.0
198,2000-12-27,33,37,17.0,7.0,6.0,2.0,4.0,4.0,2,H,2.37,3.1,2.62,10.0,4.0
5404,2006-12-27,11,17,12.0,15.0,7.0,9.0,4.0,9.0,2,D,2.37,3.3,2.5,-3.0,-2.0
5667,2007-12-27,24,3,5.0,7.0,2.0,5.0,3.0,3.0,2,D,2.0,3.3,3.1,-2.0,-3.0
6422,2009-12-27,0,1,19.0,7.0,12.0,3.0,10.0,4.0,1,H,1.57,3.5,5.0,12.0,9.0
6423,2009-12-27,19,25,12.0,19.0,6.0,11.0,5.0,6.0,0,A,7.5,4.2,1.33,-7.0,-5.0
931,2010-12-27,0,12,10.0,10.0,8.0,4.0,4.0,6.0,2,H,2.6,3.1,2.8,0.0,4.0
1310,2011-12-27,36,30,7.0,12.0,4.0,7.0,5.0,11.0,2,D,2.05,3.25,3.75,-5.0,-3.0
1309,2011-12-27,28,37,8.0,19.0,4.0,8.0,3.0,10.0,1,A,4.33,3.6,1.8,-11.0,-4.0
1308,2011-12-27,0,42,23.0,6.0,17.0,4.0,13.0,3.0,1,D,1.22,6.0,12.0,17.0,13.0
3209,2016-12-27,23,34,20.0,6.0,6.0,2.0,8.0,2.0,2,H,1.33,5.0,11.0,14.0,4.0
3609,2017-12-27,27,24,6.0,22.0,2.0,6.0,3.0,8.0,0,A,13.0,6.0,1.25,-16.0,-4.0
3980,2018-12-27,33,40,11.0,16.0,5.0,5.0,4.0,5.0,1,A,2.25,3.4,3.2,-5.0,0.0
4359,2019-12-27,42,24,20.0,7.0,8.0,3.0,3.0,1.0,0,H,8.0,5.0,1.38,13.0,5.0
6083,2009-01-28,24,27,14.0,2.0,7.0,1.0,7.0,0.0,2,H,1.73,3.5,5.0,12.0,6.0
6082,2009-01-28,16,0,7.0,7.0,3.0,4.0,7.0,6.0,1,D,3.0,3.25,2.38,0.0,-1.0
6080,2009-01-28,3,5,15.0,9.0,12.0,5.0,6.0,4.0,0,D,1.91,3.3,4.2,6.0,7.0
6085,2009-01-28,41,23,3.0,10.0,1.0,5.0,2.0,2.0,0,D,4.8,3.5,1.75,-7.0,-4.0
6081,2009-01-28,12,26,23.0,7.0,12.0,5.0,8.0,3.0,1,H,1.2,6.0,15.0,16.0,7.0
6084,2009-01-28,40,19,25.0,15.0,13.0,12.0,11.0,5.0,2,H,1.73,3.6,4.8,10.0,1.0
2117,2014-01-28,36,17,14.0,15.0,7.0,4.0,5.0,8.0,1,H,1.75,3.5,5.0,-1.0,3.0
2115,2014-01-28,28,27,9.0,22.0,2.0,3.0,7.0,7.0,1,D,2.7,3.0,2.8,-13.0,-1.0
2116,2014-01-28,33,0,13.0,7.0,5.0,4.0,7.0,5.0,2,D,4.0,3.4,1.91,6.0,1.0
2112,2014-01-28,14,19,13.0,13.0,3.0,4.0,8.0,3.0,2,H,2.5,3.0,3.0,0.0,-1.0
2114,2014-01-28,25,10,17.0,7.0,5.0,1.0,5.0,5.0,2,H,1.25,5.0,15.0,10.0,4.0
2113,2014-01-28,23,16,20.0,18.0,9.0,4.0,5.0,8.0,2,H,1.85,3.3,4.5,2.0,5.0
4696,2003-01-28,5,16,7.0,6.0,5.0,4.0,5.0,6.0,0,A,2.6,3.1,2.4,1.0,1.0
4697,2003-01-28,12,21,13.0,5.0,7.0,5.0,7.0,3.0,0,H,1.61,3.3,5.0,8.0,2.0
4698,2003-01-28,26,1,13.0,15.0,8.0,9.0,6.0,3.0,1,A,1.8,3.1,4.0,-2.0,-1.0
4699,2003-01-28,35,33,10.0,12.0,4.0,6.0,5.0,2.0,1,A,2.5,3.1,2.5,-2.0,-2.0
6120,2009-02-28,16,39,11.0,17.0,6.0,9.0,3.0,6.0,2,H,1.5,4.0,7.0,-6.0,-3.0
6118,2009-02-28,0,17,16.0,12.0,8.0,3.0,11.0,6.0,1,D,1.4,4.2,9.0,4.0,5.0
6121,2009-02-28,26,23,5.0,16.0,3.0,7.0,2.0,9.0,2,H,5.25,3.5,1.7,-11.0,-4.0
6119,2009-02-28,12,41,17.0,13.0,13.0,7.0,12.0,8.0,2,H,1.3,4.8,11.0,4.0,6.0
6508,2010-02-28,23,3,12.0,12.0,6.0,7.0,4.0,5.0,2,H,1.36,4.5,9.0,0.0,-1.0
6510,2010-02-28,37,16,13.0,14.0,9.0,10.0,6.0,9.0,2,H,1.91,3.4,4.0,-1.0,-1.0
6509,2010-02-28,35,17,12.0,3.0,5.0,1.0,2.0,2.0,1,D,2.2,3.3,3.3,9.0,4.0
1027,2011-02-28,34,39,6.0,16.0,3.0,11.0,4.0,0.0,1,D,2.0,3.2,4.0,-10.0,-8.0
2537,2015-02-28,40,14,22.0,12.0,5.0,5.0,11.0,7.0,0,A,2.15,3.1,3.6,10.0,0.0
2536,2015-02-28,39,33,7.0,12.0,3.0,2.0,2.0,3.0,2,H,3.1,3.1,2.4,-5.0,1.0
2535,2015-02-28,34,19,17.0,1.0,2.0,0.0,5.0,2.0,1,H,2.0,3.1,4.2,16.0,2.0
2534,2015-02-28,27,1,14.0,13.0,5.0,3.0,9.0,5.0,2,H,2.0,3.1,4.2,1.0,2.0
2533,2015-02-28,25,35,30.0,5.0,10.0,3.0,13.0,1.0,1,H,1.4,4.0,11.0,25.0,7.0
2532,2015-02-28,9,36,13.0,8.0,6.0,2.0,6.0,4.0,1,A,2.7,3.1,2.75,5.0,4.0
2917,2016-02-28,37,36,34.0,10.0,14.0,4.0,7.0,7.0,0,H,1.44,4.2,7.5,24.0,10.0
2918,2016-02-28,25,0,7.0,13.0,5.0,5.0,2.0,3.0,2,H,3.3,3.2,2.25,-6.0,0.0
4441,2020-02-28,28,22,11.0,19.0,6.0,4.0,6.0,7.0,1,H,4.75,4.0,1.7,-8.0,2.0
6552,2010-03-28,9,3,7.0,12.0,3.0,5.0,7.0,2.0,0,A,2.62,3.3,2.62,-5.0,-2.0
6553,2010-03-28,23,35,25.0,7.0,16.0,2.0,9.0,2.0,2,H,1.29,5.0,11.0,18.0,14.0
345,2001-04-28,15,0,6.0,14.0,2.0,9.0,4.0,6.0,1,A,3.75,3.3,1.8,-8.0,-7.0
344,2001-04-28,13,23,11.0,13.0,4.0,6.0,7.0,7.0,1,A,3.1,3.6,1.9,-2.0,-2.0
346,2001-04-28,16,7,18.0,7.0,9.0,4.0,5.0,2.0,0,H,1.57,3.5,5.0,11.0,5.0
347,2001-04-28,21,12,16.0,7.0,9.0,5.0,7.0,2.0,1,H,1.83,3.3,3.6,9.0,4.0
349,2001-04-28,26,25,18.0,9.0,3.0,5.0,4.0,6.0,0,A,3.2,3.2,2.0,9.0,-2.0
350,2001-04-28,27,22,20.0,4.0,6.0,3.0,12.0,0.0,1,H,1.61,3.25,5.0,16.0,3.0
351,2001-04-28,33,35,11.0,6.0,5.0,3.0,11.0,2.0,1,A,2.25,3.2,2.75,5.0,2.0
352,2001-04-28,37,1,7.0,7.0,3.0,4.0,5.0,6.0,1,D,2.25,3.2,2.75,0.0,-1.0
348,2001-04-28,24,40,16.0,12.0,9.0,7.0,10.0,10.0,2,H,2.2,3.25,2.75,4.0,2.0
738,2002-04-28,16,3,10.0,14.0,4.0,6.0,9.0,5.0,0,A,2.1,3.2,3.0,-4.0,-2.0
5554,2007-04-28,3,11,16.0,8.0,9.0,3.0,7.0,2.0,1,H,2.1,3.4,2.8,8.0,6.0
5561,2007-04-28,41,40,9.0,12.0,6.0,7.0,5.0,1.0,0,A,2.3,3.4,2.5,-3.0,-1.0
5560,2007-04-28,32,38,11.0,13.0,6.0,3.0,5.0,7.0,2,H,1.57,3.5,5.0,-2.0,3.0
5559,2007-04-28,29,23,9.0,11.0,7.0,4.0,7.0,6.0,2,H,2.7,3.3,2.2,-2.0,3.0
5557,2007-04-28,24,1,14.0,15.0,7.0,7.0,5.0,6.0,0,A,2.25,3.0,2.87,-1.0,0.0
5556,2007-04-28,16,25,8.0,18.0,3.0,12.0,4.0,9.0,2,A,4.5,3.5,1.61,-10.0,-9.0
5555,2007-04-28,12,5,11.0,6.0,3.0,3.0,11.0,2.0,2,D,1.3,4.33,8.0,5.0,0.0
